종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"232680","라온테크","KOSDAQ","반도체","9510","-110","-1.14","119200565340"
"418420","라온텍","KOSDAQ","반도체","6750","-150","-2.17","199439266500"
"300120","라온피플","KOSDAQ","IT부품","7170","-160","-2.18","149394206040"
"171120","라이온켐텍","KOSDAQ","화학","3520","-15","-0.42","126374195200"
"388790","라이콤","KOSDAQ","통신장비","2130","-35","-1.62","63716670900"
"069540","라이트론","KOSDAQ","통신장비","1896","-44","-2.27","54275680944"
"347700","라이프시맨틱스","KOSDAQ","소프트웨어","2600","355","15.81","40727726000"
"214260","라파스","KOSDAQ","화학","16470","-390","-2.31","142579406520"
"200350","래몽래인","KOSDAQ","오락·문화","10150","150","1.50","67947114550"
"171010","램테크놀러지","KOSDAQ","반도체","4900","-120","-2.39","69599874400"
"084650","랩지노믹스","KOSDAQ","기타서비스","3500","20","0.57","259839965000"
"217500","러셀","KOSDAQ","기계·장비","3250","-65","-1.96","103389000000"
"141080","레고켐바이오","KOSDAQ","기타서비스","55000","-1100","-1.96","1546617050000"
"038390","레드캡투어","KOSDAQ","기타서비스","15500","-50","-0.32","133136940000"
"294140","레몬","KOSDAQ","화학","2245","0","0.00","94290000000"
"443250","레뷰코퍼레이션","KOSDAQ","소프트웨어","12170","-640","-5.00","135148166420"
"228670","레이","KOSDAQ","의료·정밀기기","16150","280","1.76","246837294450"
"228850","레이언스","KOSDAQ","의료·정밀기기","9230","20","0.22","153135059220"
"412350","레이저쎌","KOSDAQ","반도체","9160","-180","-1.93","79751283520"
"199550","레이저옵텍","KOSDAQ","의료·정밀기기","9810","-800","-7.54","111763691730"
"281740","레이크머티리얼즈","KOSDAQ","화학","21800","700","3.32","1432925946400"
"277810","레인보우로보틱스","KOSDAQ","기계·장비","171500","0","0.00","3327075647000"
"215100","로보로보","KOSDAQ","디지털컨텐츠","5010","-110","-2.15","101945754540"
"090360","로보스타","KOSDAQ","기계·장비","31750","-800","-2.46","309562500000"
"108490","로보티즈","KOSDAQ","소프트웨어","26500","-700","-2.57","345431952000"
"900260","로스웰","KOSDAQ","금융","721","-5","-0.69","25978558648"
"067730","로지시스","KOSDAQ","컴퓨터서비스","3400","-45","-1.31","32891334800"
"071280","로체시스템즈","KOSDAQ","반도체","8590","-120","-1.38","131397819770"
"328130","루닛","KOSDAQ","소프트웨어","67400","0","0.00","1938411194000"
"038060","루멘스","KOSDAQ","반도체","1144","-10","-0.87","55029910936"
"060240","룽투코리아","KOSDAQ","디지털컨텐츠","1655","28","1.72","42085465020"
"058470","리노공업","KOSDAQ","반도체","199400","-4600","-2.25","3039328578000"
"039980","리노스","KOSDAQ","컴퓨터서비스","1880","-48","-2.49","97017591760"
"019570","리더스 기술투자","KOSDAQ","금융","616","-37","-5.67","32321544640"
"016100","리더스코스메틱","KOSDAQ","화학","2170","25","1.17","41448939980"
"012700","리드코프","KOSDAQ","유통","6050","20","0.33","159999116750"
"302550","리메드","KOSDAQ","의료·정밀기기","2870","60","2.14","87931289600"
"073570","리튬포어스","KOSDAQ","기타제조","5050","-220","-4.17","172463847850"
"377450","리파인","KOSDAQ","기타서비스","9200","-140","-1.50","159436000000"
"277070","린드먼아시아","KOSDAQ","금융","6430","-180","-2.72","88039560000"
"042500","링네트","KOSDAQ","컴퓨터서비스","4890","-90","-1.81","75095133420"
"219420","링크제니시스","KOSDAQ","소프트웨어","7690","40","0.52","88200508830"
"439090","마녀공장","KOSDAQ","화학","22200","50","0.23","363597372000"
"195500","마니커에프앤지","KOSDAQ","음식료·담배","3115","-10","-0.32","49615720000"
"377480","마음AI","KOSDAQ","소프트웨어","27850","-650","-2.28","171722626550"
"305090","마이크로디지탈","KOSDAQ","의료·정밀기기","6050","100","1.68","94601817200"
"098120","마이크로컨텍솔","KOSDAQ","반도체","10600","-50","-0.47","88115319600"
"424980","마이크로투나노","KOSDAQ","반도체","13100","-260","-1.95","77537459000"
"038290","마크로젠","KOSDAQ","기타서비스","22050","550","2.56","239052870000"
"267980","매일유업","KOSDAQ","음식료·담배","41850","0","0.00","328256250300"
"005990","매일홀딩스","KOSDAQ","음식료·담배","8100","60","0.75","111118262400"
"093520","매커스","KOSDAQ","유통","16770","-1180","-6.57","271055052840"
"377030","맥스트","KOSDAQ","소프트웨어","6800","350","5.43","133081997600"
"100590","머큐리","KOSDAQ","일반전기전자","5320","-70","-1.30","84215722360"
"067280","멀티캠퍼스","KOSDAQ","디지털컨텐츠","35750","50","0.14","211882349250"
"072870","메가스터디","KOSDAQ","출판·매체복제","11100","-60","-0.54","132322644900"
"215200","메가스터디교육","KOSDAQ","기타서비스","64600","-800","-1.22","755463020400"
"133750","메가엠디","KOSDAQ","기타서비스","3250","-30","-0.91","76073000250"
"446540","메가터치","KOSDAQ","반도체","4850","325","7.18","100739350000"
"235980","메드팩토","KOSDAQ","기타서비스","13190","1820","16.01","442929367050"
"041920","메디아나","KOSDAQ","의료·정밀기기","6590","-40","-0.60","122562289570"
"014100","메디앙스","KOSDAQ","화학","2945","20","0.68","34751000000"
"054180","메디콕스","KOSDAQ","운송장비·부품","837","26","3.21","45869846508"
"086900","메디톡스","KOSDAQ","제약","184000","-1200","-0.65","1342918112000"
"078160","메디포스트","KOSDAQ","제약","7080","-70","-0.98","242261917800"
"065650","메디프론","KOSDAQ","유통","1418","68","5.04","73371513026"
"408920","메쎄이상","KOSDAQ","기타서비스","2350","0","0.00","101596269250"
"021880","메이슨캐피탈","KOSDAQ","금융","337","-10","-2.88","51286145496"
"140410","메지온","KOSDAQ","기타서비스","37100","550","1.50","1098434131900"
"241770","메카로","KOSDAQ","반도체","9670","260","2.76","98562828800"
"059210","메타바이오메드","KOSDAQ","제약","4750","30","0.64","113346167250"
"058110","멕아이씨에스","KOSDAQ","의료·정밀기기","3690","130","3.65","59226455700"
"434480","모니터랩","KOSDAQ","소프트웨어","6200","20","0.32","75455860000"
"080420","모다이노칩","KOSDAQ","IT부품","2555","10","0.39","203688744210"
"417970","모델솔루션","KOSDAQ","기계·장비","16200","-280","-1.70","103626540000"
"080160","모두투어","KOSDAQ","기타서비스","16990","-170","-0.99","321111000000"
"087260","모바일어플라이언스","KOSDAQ","소프트웨어","2540","-65","-2.50","82684266940"
"101330","모베이스","KOSDAQ","IT부품","3700","-40","-1.07","85644007300"
"012860","모베이스전자","KOSDAQ","운송장비·부품","1981","-39","-1.93","145075478317"
"363260","모비데이즈","KOSDAQ","기타서비스","602","6","1.01","96812945894"
"348030","모비릭스","KOSDAQ","디지털컨텐츠","8770","10","0.11","84225326000"
"250060","모비스","KOSDAQ","소프트웨어","4700","-190","-3.89","151205175800"
"288980","모아데이타","KOSDAQ","소프트웨어","2325","-25","-1.06","78310212900"
"033200","모아텍","KOSDAQ","IT부품","3945","75","1.94","56536524825"
"333050","모코엠시스","KOSDAQ","소프트웨어","1338","-26","-1.91","31511952492"
"118990","모트렉스","KOSDAQ","운송장비·부품","15500","-340","-2.15","385360845000"
"006920","모헨즈","KOSDAQ","비금속","3775","20","0.53","41223000000"
"001810","무림SP","KOSDAQ","종이·목재","1955","7","0.36","43278812500"
"279600","미디어젠","KOSDAQ","소프트웨어","12800","-370","-2.81","59965196800"
"095500","미래나노텍","KOSDAQ","IT부품","17610","-1040","-5.58","546086082390"
"254490","미래반도체","KOSDAQ","유통","21600","-500","-2.26","311860800000"
"218150","미래생명자원","KOSDAQ","음식료·담배","4705","-70","-1.47","96056348410"
"442900","미래에셋드림스팩1호","KOSDAQ","금융","9610","20","0.21","73804800000"
"100790","미래에셋벤처투자","KOSDAQ","금융","6930","40","0.58","377874535500"
"412930","미래에셋비전스팩1호","KOSDAQ","금융","2190","0","0.00","13525440000"
"446190","미래에셋비전스팩2호","KOSDAQ","금융","2190","-10","-0.45","10840500000"
"448830","미래에셋비전스팩3호","KOSDAQ","금융","2210","0","0.00","10873200000"
"049950","미래컴퍼니","KOSDAQ","기계·장비","29100","1000","3.56","256600424400"
"207760","미스터블루","KOSDAQ","디지털컨텐츠","2615","-90","-3.33","195534982780"
"059090","미코","KOSDAQ","반도체","9550","-110","-1.14","319130229900"
"214610","미코바이오메드","KOSDAQ","의료·정밀기기","1762","-4","-0.23","76768481090"
"201490","미투온","KOSDAQ","디지털컨텐츠","3010","-35","-1.15","94085887700"
"418470","밀리의서재","KOSDAQ","디지털컨텐츠","24800","-2150","-7.98","208029567200"
"206640","바디텍메드","KOSDAQ","제약","17030","120","0.71","399976116800"
"018700","바른손","KOSDAQ","유통","1687","-11","-0.65","59247030059"
"035620","바른손이앤에이","KOSDAQ","오락·문화","681","-4","-0.58","50693418675"
"053030","바이넥스","KOSDAQ","제약","11360","30","0.26","360805505280"
"301300","바이브컴퍼니","KOSDAQ","소프트웨어","7590","-100","-1.30","93662163540"
"064550","바이오니아","KOSDAQ","제약","25950","-50","-0.19","669777051450"
"314930","바이오다인","KOSDAQ","의료·정밀기기","60700","5400","9.76","375289586500"
"208710","바이오로그디바이스","KOSDAQ","IT부품","737","-16","-2.12","46136446158"
"086820","바이오솔루션","KOSDAQ","제약","16140","40","0.25","131434895640"
"038460","바이오스마트","KOSDAQ","정보기기","3185","-25","-0.78","67830604205"
"251120","바이오에프디엔씨","KOSDAQ","제약","12720","-80","-0.63","110609304000"
"199730","바이오인프라","KOSDAQ","기타서비스","11100","-80","-0.72","53245223700"
"086040","바이오톡스텍","KOSDAQ","기타서비스","5850","50","0.86","93355744950"
"099430","바이오플러스","KOSDAQ","제약","7030","-50","-0.71","407253973920"
"032980","바이온","KOSDAQ","유통","1088","-15","-1.36","43843832320"
"308080","바이젠셀","KOSDAQ","제약","5030","30","0.60","96403672200"
"043150","바텍","KOSDAQ","의료·정밀기기","30800","-150","-0.48","457511084800"
"323990","박셀바이오","KOSDAQ","기타서비스","20350","430","2.16","467911620000"
"267790","배럴","KOSDAQ","섬유·의류","7360","110","1.52","58059360000"
"046310","백금T&A","KOSDAQ","통신장비","2935","-30","-1.01","48188711335"
"331520","밸로프","KOSDAQ","디지털컨텐츠","888","0","0.00","45167578320"
"438700","버넥트","KOSDAQ","소프트웨어","8100","-50","-0.61","89557569000"
"066410","버킷스튜디오","KOSDAQ","통신서비스","1153","0","0.00","96978744678"
"382900","범한퓨얼셀","KOSDAQ","일반전기전자","18550","-270","-1.43","162516550000"
"206400","베노티앤알","KOSDAQ","건설","4285","-85","-1.95","128975449080"
"019010","베뉴지","KOSDAQ","유통","2115","0","0.00","101943000000"
"177350","베셀","KOSDAQ","반도체","811","106","15.04","64789158268"
"299910","베스파","KOSDAQ","디지털컨텐츠","6880","0","0.00","32483121920"
"424760","벨로크","KOSDAQ","컴퓨터서비스","1627","-2","-0.12","31596343254"
"225530","보광산업","KOSDAQ","비금속","5320","-40","-0.75","193322027640"
"250000","보라티알","KOSDAQ","유통","10910","-70","-0.64","73650497030"
"310210","보로노이","KOSDAQ","제약","41700","-550","-1.30","725530251900"
"006910","보성파워텍","KOSDAQ","금속","3240","-35","-1.07","159180629760"
"226340","본느","KOSDAQ","화학","2330","-20","-0.85","82454808900"
"014470","부방","KOSDAQ","기타서비스","2555","-15","-0.58","153433524300"
"008470","부스타","KOSDAQ","금속","4675","5","0.11","39292440000"
"338220","뷰노","KOSDAQ","소프트웨어","34200","550","1.63","468182917800"
"100120","뷰웍스","KOSDAQ","의료·정밀기기","28200","-50","-0.18","282052593000"
"406820","뷰티스킨","KOSDAQ","화학","15740","-460","-2.84","55625789600"
"337930","브랜드엑스코퍼레이션","KOSDAQ","인터넷","5590","100","1.82","163600232510"
"099390","브레인즈컴퍼니","KOSDAQ","소프트웨어","7950","-70","-0.87","65255849850"
"064480","브리지텍","KOSDAQ","컴퓨터서비스","8140","-380","-4.46","97293350000"
"288330","브릿지바이오테라퓨틱스","KOSDAQ","제약","3455","195","5.98","80715022455"
"365900","브이씨","KOSDAQ","기타제조","4005","-45","-1.11","29277751500"
"251630","브이원텍","KOSDAQ","기계·장비","9550","-190","-1.95","152254561300"
"018290","브이티","KOSDAQ","화학","18060","-490","-2.64","646512006420"
"044480","블레이드 Ent","KOSDAQ","화학","1067","-24","-2.20","36596758781"
"439580","블루엠텍","KOSDAQ","유통","18540","-360","-1.90","197989846560"
"033560","블루콤","KOSDAQ","IT부품","3185","10","0.31","54463500000"
"369370","블리츠웨이","KOSDAQ","기타제조","2335","25","1.08","99221019570"
"126340","비나텍","KOSDAQ","IT부품","45500","-1300","-2.78","264054563500"
"121800","비덴트","KOSDAQ","통신장비","3320","0","0.00","256309348520"
"148140","비디아이","KOSDAQ","기계·장비","6140","0","0.00","120570191460"
"082800","비보존 제약","KOSDAQ","제약","3300","75","2.33","159098659500"
"318410","비비씨","KOSDAQ","기타제조","10840","-460","-4.07","60218834120"
"419540","비스토스","KOSDAQ","의료·정밀기기","2220","-15","-0.67","51043374420"
"146320","비씨엔씨","KOSDAQ","반도체","23550","-200","-0.84","301273336650"
"200780","비씨월드제약","KOSDAQ","제약","6640","-10","-0.15","59045429760"
"413640","비아이매트릭스","KOSDAQ","소프트웨어","9580","-660","-6.45","69042485200"
"141000","비아트론","KOSDAQ","반도체","8470","220","2.67","102611593700"
"083650","비에이치아이","KOSDAQ","기계·장비","8650","90","1.05","267668843750"
"445360","비엔케이제1호스팩","KOSDAQ","금융","2095","-10","-0.48","9029450000"
"142760","비엘","KOSDAQ","기타서비스","1650","2","0.12","53253817650"
"065170","비엘팜텍","KOSDAQ","유통","415","-3","-0.72","36922781985"
"086670","비엠티","KOSDAQ","기계·장비","13150","-100","-0.75","119996038100"
"335890","비올","KOSDAQ","의료·정밀기기","8150","50","0.62","475415188800"
"230980","비유테크놀러지","KOSDAQ","출판·매체복제","340","-23","-6.34","31728989380"
"138580","비즈니스온","KOSDAQ","소프트웨어","12940","30","0.23","291876749220"
"082920","비츠로셀","KOSDAQ","IT부품","17210","-110","-0.64","389042376000"
"054220","비츠로시스","KOSDAQ","일반전기전자","591","-4","-0.67","29053914009"
"042370","비츠로테크","KOSDAQ","금융","8100","-110","-1.34","212220202500"
"050090","비케이홀딩스","KOSDAQ","IT부품","1030","-13","-1.25","20378277050"
"307870","비투엔","KOSDAQ","소프트웨어","1620","-72","-4.26","55077074280"
"357880","비트나인","KOSDAQ","소프트웨어","5900","-130","-2.16","61619340400"
"032850","비트컴퓨터","KOSDAQ","소프트웨어","8310","460","5.86","138139564830"
"148780","비플라이소프트","KOSDAQ","소프트웨어","1653","-57","-3.33","51979783425"
"238200","비피도","KOSDAQ","음식료·담배","5050","-10","-0.20","41309000000"
"093190","빅솔론","KOSDAQ","정보기기","5490","0","0.00","105621588450"
"065450","빅텍","KOSDAQ","의료·정밀기기","5240","-80","-1.50","150140672000"
"210120","빅텐츠","KOSDAQ","오락·문화","16350","130","0.80","51414373500"
"072950","빛샘전자","KOSDAQ","반도체","6300","20","0.32","50731443000"
"143240","사람인","KOSDAQ","인터넷","17590","-200","-1.12","205508596170"
"452430","사피엔반도체","KOSDAQ","반도체","37900","-3500","-8.45","295653200400"
"419120","산돌","KOSDAQ","소프트웨어","11100","-460","-3.98","86045268600"
"122350","삼기","KOSDAQ","운송장비·부품","2050","-20","-0.97","78595827400"
"419050","삼기이브이","KOSDAQ","운송장비·부품","2790","-65","-2.28","159577509600"
"014970","삼륭물산","KOSDAQ","종이·목재","3925","-30","-0.76","59365625000"
"018310","삼목에스폼","KOSDAQ","금속","17780","50","0.28","261366000000"
"053700","삼보모터스","KOSDAQ","운송장비·부품","5830","-150","-2.51","132587002680"
"009620","삼보산업","KOSDAQ","금속","1110","-2","-0.18","55562051220"
"023600","삼보판지","KOSDAQ","종이·목재","11560","-170","-1.45","186925200000"
"425290","삼성스팩6호","KOSDAQ","금융","2320","5","0.22","12806400000"
"439250","삼성스팩7호","KOSDAQ","금융","9870","-10","-0.10","34564740000"
"448740","삼성스팩8호","KOSDAQ","금융","9680","10","0.10","45147520000"
"468510","삼성스팩9호","KOSDAQ","금융","2030","-15","-0.73","22431500000"
"009300","삼아제약","KOSDAQ","제약","16060","-40","-0.25","102302200000"
"225190","삼양옵틱스","KOSDAQ","의료·정밀기기","9240","-10","-0.11","93783117120"
"361670","삼영에스앤씨","KOSDAQ","일반전기전자","4675","-115","-2.40","26496301150"
"054540","삼영엠텍","KOSDAQ","금속","3970","-20","-0.50","51610000000"
"065570","삼영이엔씨","KOSDAQ","통신장비","3155","-45","-1.41","38879052380"
"032280","삼일","KOSDAQ","운송","1922","-13","-0.67","31162519980"
"002290","삼일기업공사","KOSDAQ","건설","3750","-70","-1.83","46500000000"
"037460","삼지전자","KOSDAQ","통신장비","8540","-100","-1.16","139360177880"
"032750","삼진","KOSDAQ","일반전기전자","5500","-70","-1.26","44351263000"
"054090","삼진엘앤디","KOSDAQ","IT부품","1464","-5","-0.34","36540315648"
"000250","삼천당제약","KOSDAQ","제약","73500","4200","6.06","1724124192000"
"024950","삼천리자전거","KOSDAQ","유통","6330","40","0.64","84021742410"
"038500","삼표시멘트","KOSDAQ","비금속","3135","-20","-0.63","338317619310"
"017480","삼현철강","KOSDAQ","금속","4915","0","0.00","77179704350"
"046390","삼화네트웍스","KOSDAQ","오락·문화","1842","-19","-1.02","79524542586"
"027580","상보","KOSDAQ","화학","1915","32","1.70","113332149285"
"038540","상상인","KOSDAQ","컴퓨터서비스","3560","-10","-0.28","196968794280"
"101000","상상인인더스트리","KOSDAQ","기계·장비","2025","20","1.00","38028382200"
"415580","상상인제3호스팩","KOSDAQ","금융","2105","10","0.48","11177550000"
"452670","상상인제4호스팩","KOSDAQ","금융","2030","10","0.50","10596600000"
"091580","상신이디피","KOSDAQ","IT부품","16420","-620","-3.64","223775355980"
"263810","상신전자","KOSDAQ","일반전기전자","4560","-50","-1.08","64955914080"
"089980","상아프론테크","KOSDAQ","화학","20950","950","4.75","334970325150"
"042940","상지카일룸","KOSDAQ","건설","399","-15","-3.62","42076321161"
"042600","새로닉스","KOSDAQ","IT부품","25600","500","1.99","318043494400"
"107600","새빗켐","KOSDAQ","화학","61000","-200","-0.33","296554245000"
"411080","샌즈랩","KOSDAQ","소프트웨어","9210","-380","-3.96","139027141980"
"252990","샘씨엔에스","KOSDAQ","반도체","7350","250","3.52","368630768100"
"378800","샤페론","KOSDAQ","제약","3020","5","0.17","69674513620"
"294630","서남","KOSDAQ","일반전기전자","8580","-380","-4.24","201959978220"
"038070","서린바이오","KOSDAQ","유통","9670","-130","-1.33","84135536920"
"006730","서부T&D","KOSDAQ","숙박·음식","7640","-40","-0.52","470343161240"
"079650","서산","KOSDAQ","비금속","1573","-6","-0.38","31460000000"
"100660","서암기계공업","KOSDAQ","기계·장비","5010","50","1.01","63126000000"
"019770","서연탑메탈","KOSDAQ","기계·장비","4355","-115","-2.57","50735750000"
"043710","서울리거","KOSDAQ","유통","680","2","0.29","34135238400"
"092190","서울바이오시스","KOSDAQ","IT부품","3730","-55","-1.45","171089068590"
"046890","서울반도체","KOSDAQ","반도체","10160","-90","-0.88","592382864000"
"063170","서울옥션","KOSDAQ","유통","10950","-170","-1.53","194628223650"
"027040","서울전자통신","KOSDAQ","IT부품","416","0","0.00","28948960352"
"018680","서울제약","KOSDAQ","제약","3570","-15","-0.42","41623768830"
"093920","서원인텍","KOSDAQ","IT부품","5840","-40","-0.68","108624000000"
"189860","서전기전","KOSDAQ","일반전기전자","4280","-70","-1.61","41510778400"
"178320","서진시스템","KOSDAQ","통신장비","21250","-400","-1.85","798588642500"
"122690","서진오토모티브","KOSDAQ","운송장비·부품","3485","-55","-1.55","73980036535"
"140070","서플러스글로벌","KOSDAQ","유통","3910","-50","-1.26","144623080000"
"011370","서한","KOSDAQ","건설","882","-5","-0.56","88989270930"
"065710","서호전기","KOSDAQ","일반전기전자","19350","-60","-0.31","99652500000"
"035890","서희건설","KOSDAQ","건설","1262","-4","-0.32","290018272734"
"357550","석경에이티","KOSDAQ","화학","60100","700","1.18","327845500000"
"003100","선광","KOSDAQ","운송","19950","0","0.00","131670000000"
"067370","선바이오","KOSDAQ","제약","9540","0","0.00","117471314700"
"171090","선익시스템","KOSDAQ","반도체","24500","150","0.62","231318342500"
"086710","선진뷰티사이언스","KOSDAQ","화학","8420","-170","-1.98","102751617600"
"014620","성광벤드","KOSDAQ","금속","10940","-80","-0.73","312884000000"
"037350","성도이엔지","KOSDAQ","기타서비스","3990","-10","-0.25","61725300000"
"081580","성우전자","KOSDAQ","IT부품","2280","-10","-0.44","35358566040"
"045300","성우테크론","KOSDAQ","반도체","4060","-80","-1.93","40435911040"
"015750","성우하이텍","KOSDAQ","운송장비·부품","9040","-200","-2.16","723200000000"
"365340","성일하이텍","KOSDAQ","화학","93300","-2400","-2.51","1129386237000"
"080470","성창오토텍","KOSDAQ","운송장비·부품","4900","-75","-1.51","35770000000"
"043260","성호전자","KOSDAQ","IT부품","1412","10","0.71","75408402208"
"148150","세경하이테크","KOSDAQ","일반전기전자","7570","-90","-1.17","267621021510"
"188260","세니젠","KOSDAQ","기타제조","3625","-40","-1.09","24477225250"
"053060","세동","KOSDAQ","운송장비·부품","1896","-17","-0.89","33478466424"
"340440","세림B&G","KOSDAQ","화학","1804","-11","-0.61","51194568656"
"017510","세명전기","KOSDAQ","금속","2790","0","0.00","42536340000"
"011560","세보엠이씨","KOSDAQ","건설","8740","170","1.98","92032200000"
"396300","세아메카닉스","KOSDAQ","금속","3855","-45","-1.15","102117022500"
"100700","세운메디칼","KOSDAQ","제약","2805","-20","-0.71","122859000000"
"024830","세원물산","KOSDAQ","운송장비·부품","7590","50","0.66","63376500000"
"258830","세종메디칼","KOSDAQ","의료·정밀기기","542","0","0.00","30008232164"
"036630","세종텔레콤","KOSDAQ","통신서비스","656","-1","-0.15","144320000000"
"039310","세중","KOSDAQ","소프트웨어","2190","-75","-3.31","39686450730"
"067770","세진티에스","KOSDAQ","IT부품","2790","-70","-2.45","23426494470"
"053450","세코닉스","KOSDAQ","의료·정밀기기","7560","-160","-2.07","111833590680"
"222810","세토피아","KOSDAQ","금속","2055","-55","-2.61","155479964250"
"252500","세화피앤씨","KOSDAQ","화학","876","-14","-1.57","36342077640"
"321370","센서뷰","KOSDAQ","IT부품","4750","75","1.60","124119305000"
"347000","센코","KOSDAQ","의료·정밀기기","2995","-50","-1.64","98849903120"
"331920","셀레믹스","KOSDAQ","제약","4380","-10","-0.23","35758968240"
"049180","셀루메드","KOSDAQ","제약","1926","-20","-1.03","82441900350"
"299660","셀리드","KOSDAQ","기타서비스","4255","5","0.12","57880667135"
"268600","셀리버리","KOSDAQ","기타서비스","6680","0","0.00","244941204600"
"108860","셀바스AI","KOSDAQ","소프트웨어","19280","-180","-0.92","518917151200"
"208370","셀바스헬스케어","KOSDAQ","의료·정밀기기","6540","0","0.00","167950888560"
"318160","셀바이오휴먼텍","KOSDAQ","섬유·의류","3990","365","10.07","36950994990"
"068760","셀트리온제약","KOSDAQ","제약","104900","4400","4.38","4155405378400"
"068940","셀피글로벌","KOSDAQ","정보기기","778","0","0.00","29766744466"
"060230","소니드","KOSDAQ","화학","2700","-80","-2.88","106512162300"
"290690","소룩스","KOSDAQ","일반전기전자","2365","125","5.58","346450623750"
"950200","소마젠","KOSDAQ","기타서비스","4955","10","0.20","95314642615"
"032680","소프트센","KOSDAQ","컴퓨터서비스","796","-54","-6.35","84050248144"
"032685","소프트센우","KOSDAQ","컴퓨터서비스","10820","100","0.93","3864276440"
"258790","소프트캠프","KOSDAQ","출판·매체복제","1380","-17","-1.22","34487971920"
"066910","손오공","KOSDAQ","유통","2850","200","7.55","96285138150"
"043100","솔고바이오","KOSDAQ","의료·정밀기기","507","20","4.11","33654258456"
"035610","솔본","KOSDAQ","기타서비스","4855","125","2.64","132764815435"
"357780","솔브레인","KOSDAQ","화학","273500","-4500","-1.62","2127437801000"
"036830","솔브레인홀딩스","KOSDAQ","기타서비스","70800","-4200","-5.60","1484255164800"
"304100","솔트룩스","KOSDAQ","소프트웨어","26050","-400","-1.51","315043698400"
"328380","솔트웨어","KOSDAQ","컴퓨터서비스","1401","-30","-2.10","48002151978"
"086980","쇼박스","KOSDAQ","오락·문화","3840","170","4.63","240529920000"
"050960","수산아이앤티","KOSDAQ","출판·매체복제","10410","60","0.58","70277910000"
"084180","수성샐바시온","KOSDAQ","기계·장비","663","-17","-2.50","73693444500"
"253840","수젠텍","KOSDAQ","의료·정밀기기","6650","-20","-0.30","111205343200"
"298830","슈어소프트테크","KOSDAQ","소프트웨어","6290","80","1.29","330973893690"
"236200","슈프리마","KOSDAQ","일반전기전자","24950","-400","-1.58","179472161350"
"094840","슈프리마에이치큐","KOSDAQ","컴퓨터서비스","7960","-150","-1.85","83355846400"
"192440","슈피겐코리아","KOSDAQ","IT부품","31800","-1300","-3.93","197680343400"
"424960","스마트레이더시스템","KOSDAQ","정보기기","13200","-560","-4.07","200288088000"
"136510","스마트솔루션즈","KOSDAQ","기계·장비","11600","0","0.00","661852453600"
"099440","스맥","KOSDAQ","기계·장비","3900","-65","-1.64","156949236600"
"033790","스카이문스테크놀로지","KOSDAQ","디지털컨텐츠","1324","40","3.12","22663040400"
"276040","스코넥","KOSDAQ","디지털컨텐츠","10520","60","0.57","132073066480"
"159910","스킨앤스킨","KOSDAQ","반도체","860","3","0.35","30456963640"
"115570","스타플렉스","KOSDAQ","화학","2885","-5","-0.17","23035305580"
"330730","스톤브릿지벤처스","KOSDAQ","금융","4490","5","0.11","81497226700"
"352090","스톰테크","KOSDAQ","화학","8290","-270","-3.15","111388576710"
"253450","스튜디오드래곤","KOSDAQ","오락·문화","46150","-350","-0.75","1387199682700"
"408900","스튜디오미르","KOSDAQ","방송서비스","37050","2050","5.86","198608377500"
"204630","스튜디오산타클로스","KOSDAQ","오락·문화","348","-10","-2.79","42761260728"
"415380","스튜디오삼익","KOSDAQ","유통","21050","-2950","-12.29","88946732900"
"013810","스페코","KOSDAQ","기계·장비","3975","-110","-2.69","58255493250"
"203690","스피어파워","KOSDAQ","종이·목재","9160","470","5.41","108957586280"
"049830","승일","KOSDAQ","금속","9510","-270","-2.76","58316385120"
"020710","시공테크","KOSDAQ","기타서비스","4450","-5","-0.11","89213466500"
"033170","시그네틱스","KOSDAQ","반도체","1961","-74","-3.64","168113233559"
"048870","시너지이노베이션","KOSDAQ","의료·정밀기기","2775","5","0.18","229515654600"
"025320","시노펙스","KOSDAQ","IT부품","8290","30","0.36","694850689440"
"269620","시스웍","KOSDAQ","의료·정밀기기","889","0","0.00","132090012299"
"429270","시지트로닉스","KOSDAQ","반도체","11000","-50","-0.45","49568750000"
"418250","시큐레터","KOSDAQ","소프트웨어","9370","-300","-3.10","74787048540"
"131090","시큐브","KOSDAQ","소프트웨어","990","-7","-0.70","43560000000"
"232830","시큐센","KOSDAQ","소프트웨어","3640","-45","-1.22","42615198080"
"290520","신도기연","KOSDAQ","기계·장비","3575","-80","-2.19","56947469150"
"001000","신라섬유","KOSDAQ","유통","1587","-12","-0.75","38528455980"
"025870","신라에스지","KOSDAQ","유통","7700","-50","-0.65","30800000000"
"215600","신라젠","KOSDAQ","기타서비스","5090","-40","-0.78","523593666250"
"065350","신성델타테크","KOSDAQ","일반전기전자","138300","1500","1.10","3801030008400"
"416180","신성에스티","KOSDAQ","운송장비·부품","51100","-4400","-7.93","461932655800"
"162300","신스틸","KOSDAQ","금속","4010","-70","-1.72","166300241820"
"290560","신시웨이","KOSDAQ","소프트웨어","11900","-410","-3.33","43219324400"
"002800","신신제약","KOSDAQ","제약","6560","-70","-1.06","99518480000"
"472220","신영스팩10호","KOSDAQ","금융","2145","0","0.00","10060050000"
"419270","신영스팩7호","KOSDAQ","금융","4295","-80","-1.83","18489975000"
"430220","신영스팩8호","KOSDAQ","금융","2385","10","0.42","16122600000"
